D652,244,"244.            Wang, R., Liu, J.Q., Zhou, H.X., Lan, Z.Q., Han, Z.Y., Zhang, X.Y. Effects of bio-organic fertilizer and water-retaining agent on cucumber growth and soil fertility under continuous cropping in greenhouse. Journal of Henan Agricultural Sciences, 47(8):45-53(2018) (in Chinese with English abstract).",
D652,245,"245.            Zhou, M.J., Liang, Y.L., Chen, J.R., Xiong, Y.M., Wei, Z.X. Effects of soil covering on solar greenhouse pepper water use efficiency and soil nitrate N and available phosphorus contents. Chinese Journal of Applied Ecology, 18(6): 1393-1396(2007) (in Chinese with English abstract).",
D652,246,"246.            Geng, G.J. Effects on soil moisture, temperature, salinity and tomato growth by soil surface mulching, super absorbent and PAM in Hetao Irrigation Area. Graduate university of Chinese academy of sciences 2011, Dissertation for the master’s degree (in Chinese with English abstract).",
D652,247,"247.            Chen, H.L., Wu, Z., Liu, C.C. Effects of new aquasorb on cucumber growth and yield. Journal of Nuclear Agricultural Sciences 20(4):345-348(2006). (in Chinese with English abstract).",
D652,248,"248.            Liu, P. The application research of soil finishing agent- guilspare with subsurface drip irrigation on soybean. Xinjiang Agricultural University 2009, Dissertation for the master’s degree (2009) (in Chinese with English abstract).",
D652,249,"249.            Mi, Q.R., Wang, L.P. Effects of water retaining agent coating and furrow application on physiological characteristics and yield components of peanut. Crops (04):22-23(2003).",
D652,250,"250.            Li, F.D., Zhang, H.S., Wang, J., Gu, X.H., Yang, T.T. Effects of water retaining agent on agronomic characters and yield of soybean. Journal of Shanxi Agricultural Sciences, 49(10):1189-1194(2011) (in Chinese with English abstract).",
D652,251,"251.            Huang, W., Tian, Y.Y., Zhang, J.H., Zhang, L.F. Effect of different super absorbent dosages on growth and yield of sugarbeet. Acta Agriculturae Boreali-Occidentalis Sinica,23(3):80-84(2014) (in Chinese with English abstract).",
D652,252,"252.            Niu, Y.H., Li, Z.J., Hao. M.D. Effects of Application of Water-holding Agent on Arid Areas in Loess Plateau. Research of Soil and Water Conservation, (03):11-12(2007).",
D652,253,"253.            Li, Y., Ren, L., Gu, J.Z., Deng, L., Yin, J.H. Effects of different cultivation techniques on dry matter accumulation, yield and quality of peanut. Agricultural science and technology communication, (05):128-130(2018). (in Chinese with English abstract).",
D652,254,"254.            Cheng, X.B. Effects of different dosage of water retaining agent on soil physical and chemical properties and cabbage yield. Modern agricultural science and technology, (03):60-61(2020). (in Chinese with English abstract).",
D652,255,"255.            Cheng, Y.X., Wu, H., Liu, Q.J., Shi, Z.Y., Jia, K., Chen, Y.L., Yu, A.W., Shen, J.X. Influences of water-retaining agent with different doses on growth and quality of bag-type compound shape pepper. Journal of Agricultural Science and Technology, 23(8):55-62(2021). (in Chinese with English abstract).",
D652,256,"256.            Xu, S., Zhang, L., McLaughlin, N.B., Mi, J., Chen, Q., Liu, J., 2015. Effect of synthetic and natural water absorbing soil amendment soil physical properties under potato production in a semi-arid region. Soil and Tillage Research 148, 31-39. ",
D652,257,"257.            Yang, F., Cen, R., Feng, W., Liu, J., Qu, Z., Miao, Q., 2020. Effects of super-absorbent polymer on soil remediation and crop growth in arid and semi-arid areas. Sustainability-Basel 12, 7825.",
D652,258,"258.            Hou, W.L., Zhang, Y., Liu, Y.J.  Experiment on the use of water retaining agent ""Kehan"" in spring soybean. Tianjin Agroforestry Science and Technology, (01):13-14(2006) (in Chinese with English abstract).",
D652,259,"259.            Fang, F., Huang, Z.B., Yu, M.Y., Li, Y.J. Effects of chemical treatments or coverings on growth and yield of maize grown in broad ridges. Agricultural Research in the Arid Areas, (03):20-25(2003). (in Chinese with English abstract).",
D652,260,"260.            Bi, Y.J. Preliminary Study on the Effect of ""Handibao"" water retaining agent on peanut. Modern agriculture, (04):19-20(2019). (in Chinese with English abstract).",
D652,261,"261.            Zhang, C.C., Liu, S.T., Guo, S.R. Effect of Water retaining agent on soil and growth and development of cotton root. Chinese Agronomy Bulletin, (05):487-490(2007). (in Chinese with English abstract).",
D652,262,"262.            Wang, H.M., Liu, S.T., Cao, W.M., Ma. L., Fang, W.P. Effect of aquuasorb on soil and growing development and yield of cotton. Acta agriculturae boreali-sinica, (04):79-81(2006) (in Chinese with English abstract).",
D652,263,"263.            Wang, C.Y., Li, M.S., He, S., Wang, X.F. Effect of super absorbent polymers on cotton growth and yield in Xinjiang. Journal of Agricultural Science and Technology, 14(6):108-115(2012) (in Chinese with English abstract).",
D652,264,"264.            Wang, X.J., Han, G.J., Dong, X.X., Liu, Z.H. Effects of different application methods of water-holding agent on cotton. Chinese Agricultural Science Bulletin, 24(12):280-282(2008) (in Chinese with English abstract).",
D652,265,"265.            Zhang, L.J., Yang, S.Q., Yu, L.Z., Cui, A.H., Yin, B.X., Gao, H.B., Xia, S.N. Study on drought resistant cultivation measures without irrigation in hills cotton field in Jiangxi province. Cotton sciences, 36(06):36-41(2014) (in Chinese with English abstract).",
D652,266,"266.            Liu, M., Cui, H.X. Liu, J.X., Zhang, X.S., Zhuang, Y. Study on the integrated experiment of high efficient agronomic water saving technology for cotton. Cotton Science, 36(06):36-41(2014) (in Chinese with English abstract).",
D652,267,"267.            Wu, X.L., Wang, X.Y., Ge, C.H., Sun, J.S., Liu, Y., Adlait, M. Effect of soil water retention agent and influence on cotton production under drought condition. Chinese Agricultural Science Bulletin, 30(27):198-201(2014) (in Chinese with English abstract).",
D652,268,"268.            Liu, W.L. Effect of polyaspartic acid water-retaining agent on soil microecology and isolation and identification of degrading bacteria. Tarim University 2021, Dissertation for the master’s degree (in Chinese with English abstract).",
D652,269,"269.            Wang, Z.Y., Lei, Z.Y., Li, L.K., Wang, C.R., Han, B.Q., Ren, C.P. Proper using method of water-keep-matter in dry farming section, which increased sweet potato’s production. Chinese agricultural science bulletin, (05):162-163(2004) (in Chinese with English abstract).",
D652,270,"270.            Xiao, F.L., Lv, W.S., Han, D.P., Li, Y.Z., Zheng, W., Xiao, X.J., Huang, T.B., Tao, G.H., Wang, X.T., Xiao, G.B. Influence and evaluation on sweet potato growth and economic benefits of different cultivation measures in red soil dry land. Crop research, 35(2):133-140(2021) (in Chinese with English abstract).",
D652,271,"271.            Pan, H.C. Effect of applying drought- resistant and water- absorbent polymer on sweet potato. Academic Periodical of Farm Products Processing, (03):68-69(2006). (in Chinese with English abstract).",
D652,272,"272.            Yang, Y.H., Guo, Y.H. Application test of drought resistant and water absorbent polymer for sweet potato in mound land and dry land. Journal of Anhui agricultural sciences, (29):9250+9310(2007) (in Chinese with English abstract).",
D652,273,"273.            Chen, J.H., Ding, A.N., Lin, C. Study on the application of agricultural water retaining agent on sweet potato in Humid Hilly areas. Modern agricultural science and technology, (10):12(2016) (in Chinese with English abstract).",
D652,274,"274.            Zhang, Y.L., Liu, X.H., Zhang, L.P., Li, X., Xie, H.K. Application effect of self-made water-keeping agent on drought resistance cultivation of sweet potato. Hunan Agricultural Sciences, (15):29-31(2012) (in Chinese with English abstract).",
D652,275,"275.            Du, S.N., Geng, G.J., Bai, G.S., Yu, J. Effects of super absorbent with different application methods on soil moisture and sunflower growth. Journal of Soil and Water Conservation, 25(04):139-143(2011) (in Chinese with English abstract).",
D652,276,"276.            Zheng, T.H., Tang, C.J., Xu, M.Z., Cai, Y.H., Chen, X.A. Response of surface soil water contents to rainfall on red soil sloping farmland under different soil conservation measures. Research of soil and water conservation, 27(05):113-119(2020) (in Chinese with English abstract). ",
D652,277,"277.            Xu, B., Yu, J., Li, Z.K., Lu, Y.Z., Tian, D.L., Song, R.Q. A preliminary study of the effect of chemical control measures on the growth of sunflower in saline. China Rural Water and Hydropower, (05):1-4(2017) (in Chinese with English abstract).",
D652,278,"278.            Wei, R., Tian, X.F., Zhai, S., Zhu, P.F., Guo, X.S., Yang, W.P., Fan, Z. Effects of polymer coated urea combined with super absorbed polymer on yield and nitrogen use efficiencies of winter wheat. Chinese Journal of Soil Science, 51(4): 936-942(2020) (in Chinese with English abstract).a",
D652,279,"279.            Wei, Q.Q., Gou, J.L., Zhang, M., Chen, L., Gu, X.F. Effects of water retention agent and urease inhibitor on the growth of Guizhou alpine cabbage. Water Saving Irrigation, (08):114-120(2022) (in Chinese with English abstract).",
D652,280,"280.            Tian, L., Liu, J.H., Zhao, B.P., Mi, J.Z., Li, Y.H., Fei. N. Effects of combination of water-retaining agent and microbial fertilizer on dry matter accumulation allocation transportation and yield of oat in rainfed farmland. Chinese Journal of Ecology, 39(09):2996-3003(2020) (in Chinese with English abstract).",
D652,281,"281.            Tian, L., Liu, J.H., Zhao, B.P., Mi, J.Z., Li, Y.H., Fei. N. Effects of the combination of super absorbent polymer and microbial fertilizer on soil physical and chemical properties and oat yield in dry farmland. Chinese journal of Soil and Fertilizer, (04):109-117(2021) (in Chinese with English abstract).",
D652,282,"282.            Chen, X.J., Wang, W.J., Wu, Y.J., Quan, Q., Zhou, Q.C., Zhang, W.J., Li, W., Zhao, S.X. Effect of water retaining agent content on growth and yield of maize under furrow irrigation. Inner Mongolia Water Conservancy, (10):11-12(2021) (in Chinese with English abstract). ",
D652,283,"283.            Xiao, R., Zhang, Y.L., Zhao, Y.C., Guo, S.K., Cui, Z.T., Shi, S.J., Wu, K.Q., Yu, H.Y. Effects of different drought resistance measures combined with microbial fertilizer on soil amelioration and yield of seed maize in Hexi Corridor. Journal or soil and water conservation, 35(03):341-349(2021) (in Chinese with English abstract).",
D652,284,"284.            Shan, G.P., Wei, T.Y., Shan, L.J., Wang, Y.P. Effect of different dosage of water retaining agent on yield and benefit of wheat in depression and ridge. China Agricultural Technology Extension, 38(03):82-83(2022) (in Chinese with English abstract).",
D652,285,"285.            Li, R., Mian, Y.M., Hou, X.Q., Li, P.F., Wang, X.N. Effect of super absorbent polymer rate on sandy soil property and maize yield under straw returning. Journal of Agricultural Machinery, 52(09):260-271(2021) (in Chinese with English abstract).",
D652,286,"286.            Wu, R.H., Zhang, C.Y., Zhuang, K.Z., Li, L., Dong, X.C., Gong, J.H. Comparison of drought resistance of water-retaining agent and rooting powder to maize in Lunan region. Shaanxi Journal of Agricultural Sciences, 67(02):58-61(2021) (in Chinese with English abstract).",
D652,287,"287.            Zhou, Q., Wang, L., Xu, Y., Deng, C.C., Chang, H., Cai, X.B., Wang, Y.C., Liu, Z.G., Zhao, H.P., Zhang, Y., Zhang, X.P. Journal of Anhui agricultural sciences 50(12):188-192(2022) (in Chinese with English abstract).",
D652,288,"288.            Cao, X.L., Li, J.M. Application Test of ""Hankewei"" Water Retaining Agent in Potato Planting in Dry Farming Area. Agricultural technology and equipment, (02):55-56+58(2021) (in Chinese with English abstract).",
D652,289,"289.            Wei, R., Tian, X.F., Zhai, S., Zhu, P.F., Guo, X.S., Yang, W.P., Fan, Z. Effects of polymer coated urea combined with super absorbed polymer on yield and nitrogen use efficiencies of winter wheat. Chinese Journal of Soil Science, 51(04):936-942(2020) (in Chinese with English abstract).",
D652,290,"290.            Wang, X., Guan, Y., Kong, Y., Li, C.S. Analysis of the effect of water retaining agent on reducing the amount of oat fertilizer. Modernizing Agriculture, (01):32-33(2020) (in Chinese with English abstract).",
D652,291,"291.            Guo, X.X., Zhang, R., Sun, Z.H., Zhang, L.P. Effect of water retaining agent on soil moisture and heat and potato yield. Agricultural Science-technology and information,(18):33-36+42(2021) (in Chinese with English abstract).",
D652,292,"292.            Tian, L., Liu, J.H., Zhao, B.P., Mi, J.Z., Li, Y.H., Wang, Y., Fei, N. Effect of combination of super absorbent polymer and microbial fertilizer on soil microbial biomass carbon, nitrogen and enzymes activities of oat farmland in dry area. Journal of soil and water conservation, 34(05):361-368(2020) (in Chinese with English abstract).",
D652,293,"293.            Zhen, Q. Study on the mechanism and effect of interaction between water retention agent and different fertilizers. Beijing Forestry University, Dissertation for the master’s degree (2021) (in Chinese with English abstract).",
D652,294,"294.            Tian, L., Liu, J.H., Zhao, B. P., Mi, J.Z., Li, Y.H., Fei, N. Effect of combined application of super absorbent polymer and microbial fertilizer on Oat growth and water utilization in dry farmland of Loess Plateau. Bulletin of soil and water conservation. 40(03):317-324(2020) (in Chinese with English abstract). ",
D652,295,"295.            Wang, Z.Y. Effects of different water-retaining agents and covering materials on soil environment and rapeseed growth. Xinan University 2020, Dissertation for the master’s degree  (in Chinese with English abstract).",
D652,296,"296.             Yu, F.H. Effects of Different dosage of super absorbent polymers on soil properties and soybean growth and development. Northeast Agriculture University 2021, Dissertation for the master’s degree (in Chinese with English abstract).",
D652,297,"297.             Liu, Z.Q. Experimental study on the application effect of different drought-resistant and water-absorbent polymer. Agricultural Disaster Research, 11(06):1-2(2011) (in Chinese with English abstract).",
D652,298,"298.            Ma, W.B. Effects of different dosage of SAP on corn growth characters, yield and soil properties. Northeast Agriculture University 2021, Dissertation for the master’s degree (in Chinese with English abstract).",
D652,299,"299.             Pan, Y., Liu, C.Q., Hu, A.L. Preliminary report on the experiment of replacing plastic film with corn water retaining agent and water fertilizer integration technology in Huanxian County. Information of agricultural science and technology, (22):40-42(2021) (in Chinese with English abstract).",
D652,300,"300.            Kang, Y.L., Wu, J.C., Zheng, H.L., Yang, Y.H., Pan, X.Y., Tian, Z.H. Effect of long-term application of water absorbent on winter wheat growth and water use efficiency. Bulletin of soil and water conservation 40(04):83-90(2020) (in Chinese with English abstract).",
D652,301,"301.            Dou, J.G., Liu, F.M., Gao, Y.S., Sun, Y.Y., Hou, Z.H., Wan, C.S., Wang, L.C., Liu, H.T. Effect of saving fertilizer and increasing efficiency technology on maize yield in western of Jinlin Province. Heilongjiang Agricultural sciences, (03):1-4(2020) (in Chinese with English abstract).",
D652,302,"302.            Zhao, H.X., Yang, J., Wang, Y.M., Mei, R.F., Zhang, R.X., M.X. Effects of increased application of exogenous soil conditioner on soil bacterial community diversity in drip irrigation maize field. Water saving irrigation, (06):57-65(2022) (in Chinese with English abstract).",
D652,303,"303.            Chen, K.J., Li, J.H., Zhao, W.T., Yang, Y., Wu, H.J., Li, J.M. Experiment on the Application Effect of Drought resistant Water retaining Agent on Potato. Bulletin of agricultural science and technology, (10):112-114(2021) (in Chinese with English abstract).",
D652,304,"304.            Yan, D. Application of drought-resistant and water-retaining agent in combat drought technology of maize. Inner Mongolia Agricultural University 2021, Dissertation for the master’s degree (in Chinese with English abstract).",
D652,305,"305.             Li, H.T., Wang, L., Li, X.L. Experiment on Replacing Plastic Film with Water Retaining Agent in Potato. Bulletin of agricultural science and technology, (01):134-136+139(2022) (in Chinese with English abstract).",
D652,306,"306.            Nejatzadeh-Barandozi, F., 2019. Investigation of super absorbent polymers and zinc sulfate on the yield and yield components of Calendula officinalis L. Acta Scientiarum Polonorum Hortorum Cultus 18.",
D652,307,"307.            Sunitha, S., George, J., Suja, G., Jyothi, A.N., Rajalekshmi, A., 2020. Water smart technologies for irrigation water management of elephant foot yam in tropical zones of India. J WATER CLIM CHANGE 11, 1495-1504.",
D652,308,"308.            Tian, L., Liu, J., Zhang, S., Zhao, B., Mi, J., Li, Y., Wang, F., 2022. Effects of strip cropping with reducing row spacing and super absorbent polymer on yield and water productivity of oat (Avena sativa L.) under drip irrigation in Inner Mongolia, China. SCI REP-UK 12.",
D652,309,"309.            Li, X., He, J., Hughes, J.M., Liu, Y., Zheng, Y., 2014. Effects of super-absorbent polymers on a soil–wheat (Triticum aestivum L.) system in the field. APPL SOIL ECOL 73, 58-63.",
D652,310,"310.            Salavati, S., Valadabadi, S.A., Parvizi, K.H., Sayfzadeh, S., Hadidimasouleh, E., 2018. The effect of super-absorbent polymer and sowing depth on growth and yield indices of potato (solanum tuberosum l.) In Hamedan province, Iran. Appl Ecol Env Res 16, 7063-7078.",
