Column1,ma_id,row_id,study_id,comparison_id,author_year,title,study_pubyear,harvest_year,longitude,latitude,region,country,control_replicates,treatment_replicates,crop_type,treatment,yield_control,yield_treatment,yield_SD_control,yield_SD_treatment,yield_unit,soil_type,temperature,precipitation,climate_zone,LRR,LRR_vi,reference,longitude_new,latitude_new,country_new,falls_on_land,crop_type_grouped_small,crop_type_grouped_big
1086,D331,1180,357,6,,Net global warming potential and greenhouse gas intensity in a double-cropping cereal rotation as affected by nitrogen and straw management,2013,,116°28′,39°48′,,China,3,3,Wheat,Straw return,5400,5350,1021.88,398.36,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
1087,D331,1181,357,7,,Net global warming potential and greenhouse gas intensity in a double-cropping cereal rotation as affected by nitrogen and straw management,2013,,116°28′,39°48′,,China,3,3,Maize,Straw return,7290,7300,623.52,450.32,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
1088,D331,1182,357,8,,Net global warming potential and greenhouse gas intensity in a double-cropping cereal rotation as affected by nitrogen and straw management,2013,,116°28′,39°48′,,China,3,3,Maize,Straw return,6080,6460,536.92,623.52,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
1089,D331,1183,357,9,,Net global warming potential and greenhouse gas intensity in a double-cropping cereal rotation as affected by nitrogen and straw management,2013,,116°28′,39°48′,,China,3,3,Wheat,Straw return,2390,2500,536.92,623.52,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
1090,D331,1184,357,10,,Net global warming potential and greenhouse gas intensity in a double-cropping cereal rotation as affected by nitrogen and straw management,2013,,116°28′,39°48′,,China,3,3,Maize,Straw return,3940,4480,606.2,1021.88,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
1091,D331,1185,357,11,,Net global warming potential and greenhouse gas intensity in a double-cropping cereal rotation as affected by nitrogen and straw management,2013,,116°28′,39°48′,,China,3,3,Wheat,Straw return,2670,2860,658.16,762.08,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
1092,D331,1186,357,12,,Net global warming potential and greenhouse gas intensity in a double-cropping cereal rotation as affected by nitrogen and straw management,2013,,116°28′,39°48′,,China,3,3,Maize,Straw return,5430,4990,692.8,571.56,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
488,D331,490,134,1,,Nitrate leaching in a winter wheat-summer maize rotation on a calcareous soil as affected by nitrogen and straw management,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,6500,5900,692.8,1039.2,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
489,D331,491,134,2,,Nitrate leaching in a winter wheat-summer maize rotation on a calcareous soil as affected by nitrogen and straw management,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,6500,7900,519.6,519.6,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
490,D331,492,134,3,,Nitrate leaching in a winter wheat-summer maize rotation on a calcareous soil as affected by nitrogen and straw management,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,6100,6500,519.6,692.8,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
491,D331,493,134,4,,Nitrate leaching in a winter wheat-summer maize rotation on a calcareous soil as affected by nitrogen and straw management,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,7300,7300,692.8,519.6,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
492,D331,494,134,5,,Nitrate leaching in a winter wheat-summer maize rotation on a calcareous soil as affected by nitrogen and straw management,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,5900,7000,692.8,519.6,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
493,D331,495,134,6,,Nitrate leaching in a winter wheat-summer maize rotation on a calcareous soil as affected by nitrogen and straw management,2017,,116°28′,39°48′,,China,3,3,Maize,Straw return,7000,7100,346.4,346.4,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
494,D331,496,134,7,,Nitrate leaching in a winter wheat-summer maize rotation on a calcareous soil as affected by nitrogen and straw management,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,5400,5400,1039.2,346.4,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
495,D331,497,134,8,,Nitrate leaching in a winter wheat-summer maize rotation on a calcareous soil as affected by nitrogen and straw management,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,5500,5700,173.2,866,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
496,D331,498,134,9,,Nitrate leaching in a winter wheat-summer maize rotation on a calcareous soil as affected by nitrogen and straw management,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,4300,4700,1039.2,692.8,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
497,D331,499,134,10,,Nitrate leaching in a winter wheat-summer maize rotation on a calcareous soil as affected by nitrogen and straw management,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,4500,4600,692.8,692.8,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
498,D331,500,134,11,,Nitrate leaching in a winter wheat-summer maize rotation on a calcareous soil as affected by nitrogen and straw management,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,4500,4700,519.6,346.4,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
499,D331,501,134,12,,Nitrate leaching in a winter wheat-summer maize rotation on a calcareous soil as affected by nitrogen and straw management,2017,,116°28′,39°48′,,China,3,3,Wheat,Straw return,4700,4500,173.2,692.8,kg/ha,,,,,NA,NA,,116.4666667,39.8,China,TRUE,Grains,Grains
591,D331,593,155,1,,Nitrogen leaching risks and control mechanisms of spring maize fields in black soil,2021,,124°14′,43°19′,,China,3,3,Maize,Straw return,12651.2,13209.3,604.6,883.7,kg/ha,,,,,NA,NA,,124.2333333,43.31666667,China,TRUE,Grains,Grains
1139,D331,1240,369,1,,Nitrogen supply in rice-based cropping systems as affected by crop residue management,2008,,119°54′,31°17′,,China,3,3,Rice,Straw return,5800,6200,580,620,kg/ha,,,,,NA,NA,,119.9,31.28333333,China,TRUE,Grains,Grains
1140,D331,1241,369,2,,Nitrogen supply in rice-based cropping systems as affected by crop residue management,2008,,119°54′,31°17′,,China,3,3,Rice,Straw return,7100,7000,710,700,kg/ha,,,,,NA,NA,,119.9,31.28333333,China,TRUE,Grains,Grains
1141,D331,1242,369,3,,Nitrogen supply in rice-based cropping systems as affected by crop residue management,2008,,112°08′,28°13′,,China,4,4,Rice,Straw return,3200,3300,320,330,kg/ha,,,,,NA,NA,,112.1333333,28.21666667,China,TRUE,Grains,Grains
1142,D331,1243,369,4,,Nitrogen supply in rice-based cropping systems as affected by crop residue management,2008,,112°08′,28°13′,,China,4,4,Rice,Straw return,4500,4500,450,450,kg/ha,,,,,NA,NA,,112.1333333,28.21666667,China,TRUE,Grains,Grains
1143,D331,1244,369,5,,Nitrogen supply in rice-based cropping systems as affected by crop residue management,2008,,112°08′,28°13′,,China,4,4,Rice,Straw return,3200,3300,320,330,kg/ha,,,,,NA,NA,,112.1333333,28.21666667,China,TRUE,Grains,Grains
1144,D331,1245,369,6,,Nitrogen supply in rice-based cropping systems as affected by crop residue management,2008,,112°08′,28°13′,,China,4,4,Rice,Straw return,4400,4500,440,450,kg/ha,,,,,NA,NA,,112.1333333,28.21666667,China,TRUE,Grains,Grains
502,D331,504,136,1,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Maize,Straw return,7257,7588,725.7,758.8,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
503,D331,505,136,2,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Maize,Straw return,6859,7549,685.9,754.9,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
504,D331,506,136,3,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Maize,Straw return,8298,8439,829.8,843.9,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
505,D331,507,136,4,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Maize,Straw return,8312,8586,831.2,858.6,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
506,D331,508,136,5,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Maize,Straw return,6527,6223,652.7,622.3,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
507,D331,509,136,6,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Maize,Straw return,6660,6579,666,657.9,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
508,D331,510,136,7,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Maize,Straw return,6265,5755,626.5,575.5,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
509,D331,511,136,8,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Maize,Straw return,6445,5993,644.5,599.3,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
510,D331,512,136,9,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Maize,Straw return,7688,8625,768.8,862.5,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
511,D331,513,136,10,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Maize,Straw return,8027,8604,802.7,860.4,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
512,D331,514,136,11,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Wheat,Straw return,4144,3801,414.4,380.1,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
513,D331,515,136,12,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Wheat,Straw return,3943,3777,394.3,377.7,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
514,D331,516,136,13,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Wheat,Straw return,5865,5810,586.5,581,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
515,D331,517,136,14,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Wheat,Straw return,5583,5478,558.3,547.8,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
516,D331,518,136,15,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Wheat,Straw return,5407,5060,540.7,506,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
517,D331,519,136,16,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Wheat,Straw return,4745,4855,474.5,485.5,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
518,D331,520,136,17,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Wheat,Straw return,6580,6440,658,644,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
519,D331,521,136,18,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Wheat,Straw return,5644,5131,564.4,513.1,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
520,D331,522,136,19,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Wheat,Straw return,6773,6582,677.3,658.2,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
521,D331,523,136,20,,No-tillage and fertilization management on crop yields and nitrate leaching in North China Plain,2015,,116°36′,36°56′,,China,3,3,Wheat,Straw return,6445,6019,644.5,601.9,kg/ha,,,,,NA,NA,,116.6,36.93333333,China,TRUE,Grains,Grains
661,D331,663,169,1,,No-tillage with mulching improves maize yield in dryland farming through regulating soil temperature water and nitrate-N,2021,,107°40′,35°12′,,China,3,3,Maize,Straw return,8049.1,8209.6,804.91,820.96,kg/ha,,,,,NA,NA,,107.6666667,35.2,China,TRUE,Grains,Grains
693,D331,702,193,1,,Pilot study on nutrient runoff character of wheat-rice rotation field in Chaohu Lake basin,2009,,117°47′35″,31°38′45″,,China,3,3,Wheat,Straw return,5944.8,5944.8,594.48,594.48,kg/ha,,,,,NA,NA,,117.7930556,31.64583333,China,TRUE,Grains,Grains
694,D331,703,193,2,,Pilot study on nutrient runoff character of wheat-rice rotation field in Chaohu Lake basin,2009,,117°47′35″,31°38′45″,,China,3,3,Rice,Straw return,9667.2,10000.5,966.72,1000.05,kg/ha,,,,,NA,NA,,117.7930556,31.64583333,China,TRUE,Grains,Grains
748,D331,768,221,1,,Relationship between rhizosphere fungal community and wheat yield under straw mulching combined with nitrogen fertilizer,2022,,104°13′,30°04′,,China,4,4,Wheat,Straw return,6389.83,9296.8,190.28,190.27,kg/ha,,,,,NA,NA,,104.2166667,30.06666667,China,TRUE,Grains,Grains
749,D331,769,221,2,,Relationship between rhizosphere fungal community and wheat yield under straw mulching combined with nitrogen fertilizer,2022,,104°13′,30°04′,,China,4,4,Wheat,Straw return,3667.26,4840.65,190.27,126.85,kg/ha,,,,,NA,NA,,104.2166667,30.06666667,China,TRUE,Grains,Grains
959,D331,1020,296,1,,Research about the effects of returning rape straw and reducing nitrogen application on yield and quality of summer maize and soil properties,2020,,111°,29°,,China,3,3,Maize,Straw return,9934.6,9361.2,97.6,281.6,kg/ha,,,,,NA,NA,,111,29,China,TRUE,Grains,Grains
960,D331,1021,296,2,,Research about the effects of returning rape straw and reducing nitrogen application on yield and quality of summer maize and soil properties,2020,,111°,29°,,China,3,3,Maize,Straw return,8958.7,9055.3,465.2,360.2,kg/ha,,,,,NA,NA,,111,29,China,TRUE,Grains,Grains
961,D331,1022,296,3,,Research about the effects of returning rape straw and reducing nitrogen application on yield and quality of summer maize and soil properties,2020,,111°,29°,,China,3,3,Maize,Straw return,9713.6,9209.9,631.8,142.4,kg/ha,,,,,NA,NA,,111,29,China,TRUE,Grains,Grains
962,D331,1023,296,4,,Research about the effects of returning rape straw and reducing nitrogen application on yield and quality of summer maize and soil properties,2020,,111°,29°,,China,3,3,Maize,Straw return,8646.3,9066.2,178.8,29.5,kg/ha,,,,,NA,NA,,111,29,China,TRUE,Grains,Grains
963,D331,1024,296,5,,Research about the effects of returning rape straw and reducing nitrogen application on yield and quality of summer maize and soil properties,2020,,111°,29°,,China,3,3,Maize,Straw return,9555.5,9190.1,77.5,170.6,kg/ha,,,,,NA,NA,,111,29,China,TRUE,Grains,Grains
964,D331,1025,296,6,,Research about the effects of returning rape straw and reducing nitrogen application on yield and quality of summer maize and soil properties,2020,,111°,29°,,China,3,3,Maize,Straw return,6767.8,6619,102.8,264.1,kg/ha,,,,,NA,NA,,111,29,China,TRUE,Grains,Grains
965,D331,1026,296,7,,Research about the effects of returning rape straw and reducing nitrogen application on yield and quality of summer maize and soil properties,2020,,111°,29°,,China,3,3,Maize,Straw return,7934.2,8703.3,161.7,473.1,kg/ha,,,,,NA,NA,,111,29,China,TRUE,Grains,Grains
966,D331,1027,296,8,,Research about the effects of returning rape straw and reducing nitrogen application on yield and quality of summer maize and soil properties,2020,,111°,29°,,China,3,3,Maize,Straw return,5333.5,5065,297.2,406.2,kg/ha,,,,,NA,NA,,111,29,China,TRUE,Grains,Grains
163,D331,165,47,1,,Research on effects of different amount straws return to field on growth development and yield of maize,2007,,122.765409,41.516827,,China,3,3,Maize,Straw return,12342.7,12254.2,141.87,212.5,kg/ha,,,,,NA,NA,,122.765409,41.516827,China,TRUE,Grains,Grains
720,D331,739,211,1,,Research on the effects of tillage and residue treatments on growing-season greenhouse gases emissions and carbon footprint in paddy fields,2022,,126°33′,44°50′,,China,6,6,Rice,Straw return,5232.93,6650.39,523.293,665.039,kg/ha,,,,,NA,NA,,126.55,44.83333333,China,TRUE,Grains,Grains
721,D331,740,211,2,,Research on the effects of tillage and residue treatments on growing-season greenhouse gases emissions and carbon footprint in paddy fields,2022,,124°14′,43°19′,,China,6,6,Rice,Straw return,5575.82,7078.03,557.582,707.803,kg/ha,,,,,NA,NA,,124.2333333,43.31666667,China,TRUE,Grains,Grains
722,D331,741,211,3,,Research on the effects of tillage and residue treatments on growing-season greenhouse gases emissions and carbon footprint in paddy fields,2022,,124°14′,43°19′,,China,6,6,Rice,Straw return,6072.71,6715.62,607.271,671.562,kg/ha,,,,,NA,NA,,124.2333333,43.31666667,China,TRUE,Grains,Grains
723,D331,742,211,4,,Research on the effects of tillage and residue treatments on growing-season greenhouse gases emissions and carbon footprint in paddy fields,2022,,126°33′,43°52′,,China,6,6,Rice,Straw return,5737.92,6223.49,573.792,622.349,kg/ha,,,,,NA,NA,,126.55,43.86666667,China,TRUE,Grains,Grains
724,D331,743,211,5,,Research on the effects of tillage and residue treatments on growing-season greenhouse gases emissions and carbon footprint in paddy fields,2022,,126°33′,44°50′,,China,6,6,Rice,Straw return,5499.85,5985.49,549.985,598.549,kg/ha,,,,,NA,NA,,126.55,44.83333333,China,TRUE,Grains,Grains
725,D331,744,211,6,,Research on the effects of tillage and residue treatments on growing-season greenhouse gases emissions and carbon footprint in paddy fields,2022,,126°33′,43°52′,,China,6,6,Rice,Straw return,5555.66,6658.5,555.566,665.85,kg/ha,,,,,NA,NA,,126.55,43.86666667,China,TRUE,Grains,Grains
106,D331,106,33,1,,Response of the active carbon pool and enzymatic activity of soils to maize straw returning,2018,,124°48′34″,43°30′23″,,China,3,3,Maize,Straw return,7407.04,7743.87,404.35,204.31,kg/ha,,,,,NA,NA,,124.8094444,43.50638889,China,TRUE,Grains,Grains
713,D331,732,207,1,,Response of winter wheat yield and water use efficiency to biochar and straw returning,2022,,116°01′,36°43′,,China,3,3,Wheat,Straw return,6565.12,7296.62,363.2,858.23,kg/ha,,,,,NA,NA,,116.0166667,36.71666667,China,TRUE,Grains,Grains
1093,D331,1187,358,1,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,4660,5180,260,390,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1094,D331,1188,358,2,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6780,6870,700,700,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1095,D331,1189,358,3,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6450,6700,220,210,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1096,D331,1190,358,4,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6930,6630,240,90,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1097,D331,1191,358,5,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6480,6410,50,80,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1098,D331,1192,358,6,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6270,6380,340,470,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1099,D331,1193,358,7,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6530,6430,400,600,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1100,D331,1194,358,8,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6260,6290,610,280,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1101,D331,1195,358,9,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6820,6460,820,410,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1102,D331,1196,358,10,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,4720,4850,530,270,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1103,D331,1197,358,11,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6600,7070,320,340,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1104,D331,1198,358,12,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6360,6640,470,300,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1105,D331,1199,358,13,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6470,6300,280,230,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1106,D331,1200,358,14,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,7360,7250,290,310,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1107,D331,1201,358,15,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6270,6800,80,750,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1108,D331,1202,358,16,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6050,6330,640,500,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1109,D331,1203,358,17,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6220,6480,660,780,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1110,D331,1204,358,18,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6250,6670,270,80,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1111,D331,1205,358,19,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,6590,7030,350,500,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
1112,D331,1206,358,20,,Responses of greenhouse gas emissions and soil carbon and nitrogen sequestration to field management in the winter season:A 6-year measurement in a Chinese double-rice field,2021,,116°55′,28°15′,,China,3,3,Rice,Straw return,7590,7580,700,350,kg/ha,,,,,NA,NA,,116.9166667,28.25,China,TRUE,Grains,Grains
396,D331,398,101,1,,Responses of soil properties crop growth and yield to tillage and residue management in a wheat-maize cropping system on the North China Plain,2016,,113°09′,34°57′,,China,3,3,Maize,Straw return,8000,8500,800,850,kg/ha,,,,,NA,NA,,113.15,34.95,China,TRUE,Grains,Grains
397,D331,399,101,2,,Responses of soil properties crop growth and yield to tillage and residue management in a wheat-maize cropping system on the North China Plain,2016,,113°09′,34°57′,,China,3,3,Maize,Straw return,7670,8070,767,807,kg/ha,,,,,NA,NA,,113.15,34.95,China,TRUE,Grains,Grains
398,D331,400,101,3,,Responses of soil properties crop growth and yield to tillage and residue management in a wheat-maize cropping system on the North China Plain,2016,,113°09′,34°57′,,China,3,3,Wheat,Straw return,9150,9620,915,962,kg/ha,,,,,NA,NA,,113.15,34.95,China,TRUE,Grains,Grains
399,D331,401,101,4,,Responses of soil properties crop growth and yield to tillage and residue management in a wheat-maize cropping system on the North China Plain,2016,,113°09′,34°57′,,China,3,3,Wheat,Straw return,9220,9760,922,976,kg/ha,,,,,NA,NA,,113.15,34.95,China,TRUE,Grains,Grains
400,D331,402,101,5,,Responses of soil properties crop growth and yield to tillage and residue management in a wheat-maize cropping system on the North China Plain,2016,,113°09′,34°57′,,China,3,3,Wheat,Straw return,8860,9100,886,910,kg/ha,,,,,NA,NA,,113.15,34.95,China,TRUE,Grains,Grains
325,D331,327,74,1,,Return rate of straw residue affects soil organic C sequestration by chemical fertilization,2011,,119°28′,41°40′,,China,3,3,Maize,Straw return,612,872,48,72,kg/ha,,,,,NA,NA,,119.4666667,41.66666667,China,TRUE,Grains,Grains
326,D331,328,74,2,,Return rate of straw residue affects soil organic C sequestration by chemical fertilization,2011,,119°28′,41°40′,,China,3,3,Maize,Straw return,4028,5440,187,256,kg/ha,,,,,NA,NA,,119.4666667,41.66666667,China,TRUE,Grains,Grains
870,D331,926,269,1,,rice yield quality and soil fertility in response to straw incorporation and rotation pattern,2011,,107°40″,33°8′3″,,China,3,3,Rice,Straw return,10208.4,10335.2,299,224.2,kg/ha,,,,,NA,NA,,107.6666667,33.13416667,China,TRUE,Grains,Grains
871,D331,927,269,2,,rice yield quality and soil fertility in response to straw incorporation and rotation pattern,2011,,107°40″,33°8′3″,,China,3,3,Rice,Straw return,9507.73,9335.55,437.72,192.17,kg/ha,,,,,NA,NA,,107.6666667,33.13416667,China,TRUE,Grains,Grains
653,D331,655,168,1,,Soil carbon and nitrogen of wheat-maize rotation system under continuous straw and plastic mulch,2021,,108°24′,34°20′,,China,3,3,Maize,Straw return,3715,5929,167,255,kg/ha,,,,,NA,NA,,108.4,34.33333333,China,TRUE,Grains,Grains
